id_sensor,id_maquina,ts,vibracao,temperatura,velocidade_motor,dias_ultima_manutencao,falha,pm2_5,pm10,co_ppm,no2_ppb,o3_ppb,aqi_pm25,qualidade_de_ar
2,11,2025-09-01 15:26:00,35.52,57.32,3270,8,0,15.16,24.72,0.13,39.77,46.64,57,Moderada
2,11,2025-09-01 15:27:00,31.24,106.4,2821,8,1,0.0,0.0,0.599,27.78,38.64,0,Boa
2,11,2025-09-01 15:28:00,26.75,79.54,2175,8,0,17.56,26.25,0.997,33.99,13.99,62,Moderada
2,11,2025-09-01 15:29:00,48.42,71.23,2781,8,0,0.0,0.0,0.663,27.96,53.97,0,Boa
2,11,2025-09-01 15:30:00,56.94,77.2,3588,8,0,0.0,0.0,0.557,37.44,42.62,0,Boa
2,11,2025-09-01 15:31:00,36.41,79.97,3370,8,0,16.06,27.92,0.35,38.73,23.78,59,Moderada
2,11,2025-09-01 15:32:00,38.77,55.16,2942,8,0,18.23,27.22,1.139,29.74,17.53,64,Moderada
2,11,2025-09-01 15:33:00,39.83,72.79,3458,8,0,2.4,3.5,0.303,27.3,35.94,10,Boa
2,11,2025-09-01 15:34:00,33.86,61.8,2929,8,0,6.66,10.0,0.393,18.15,26.56,28,Boa
2,11,2025-09-01 15:35:00,34.79,42.16,2368,8,0,24.35,31.64,0.781,19.8,33.86,77,Moderada
2,11,2025-09-01 15:36:00,35.9,67.4,2043,8,0,11.36,16.17,0.054,16.84,38.81,47,Boa
2,11,2025-09-01 15:37:00,37.88,79.24,3578,8,0,30.03,48.0,0.994,26.44,23.09,89,Moderada
2,11,2025-09-01 15:38:00,28.33,35.26,3613,8,0,9.31,13.38,0.796,12.97,16.52,39,Boa
2,11,2025-09-01 15:39:00,46.54,76.96,3438,8,0,12.99,18.4,0.884,18.37,34.49,53,Moderada
2,11,2025-09-01 15:40:00,62.3,78.07,3275,8,1,24.45,39.87,0.786,0.0,23.41,77,Moderada
2,11,2025-09-01 15:41:00,39.25,51.66,3670,8,0,11.76,19.22,0.563,37.47,31.64,49,Boa
2,11,2025-09-01 15:42:00,32.78,80.08,3048,8,0,4.82,7.47,0.291,17.99,13.78,20,Boa
2,11,2025-09-01 15:43:00,40.1,76.45,3151,8,0,10.11,14.7,0.57,24.8,26.85,42,Boa
2,11,2025-09-01 15:44:00,30.28,76.4,2315,8,0,11.38,16.79,0.317,34.76,38.49,47,Boa
2,11,2025-09-01 15:45:00,25.64,96.18,2826,8,0,0.46,0.66,0.754,23.16,37.19,2,Boa
2,11,2025-09-01 15:46:00,48.15,35.44,4134,8,0,10.68,14.95,0.856,34.73,20.4,44,Boa
2,11,2025-09-01 15:47:00,22.1,65.86,3898,8,0,9.53,13.3,1.05,7.72,15.91,40,Boa
2,11,2025-09-01 15:48:00,46.05,70.55,1720,8,0,22.26,32.01,0.725,44.25,30.05,72,Moderada
2,11,2025-09-01 15:49:00,45.98,72.6,2114,8,0,13.85,19.34,0.891,31.15,36.59,55,Moderada
2,11,2025-09-01 15:50:00,39.81,34.16,2722,8,0,10.17,13.66,0.523,22.33,34.74,42,Boa
2,11,2025-09-01 15:51:00,37.45,58.57,4156,8,0,11.57,17.61,0.468,34.48,23.74,48,Boa
2,11,2025-09-01 15:52:00,57.89,69.23,2490,8,0,16.34,24.89,0.759,8.66,33.4,60,Moderada
2,11,2025-09-01 15:53:00,32.18,92.13,2933,8,0,19.23,32.11,0.494,17.31,47.93,66,Moderada
2,11,2025-09-01 15:54:00,38.32,66.84,3166,8,0,3.5,5.01,0.692,34.67,32.35,15,Boa
2,11,2025-09-01 15:55:00,29.09,65.25,1956,8,0,4.77,7.3,0.29,1.5,10.31,20,Boa
2,11,2025-09-01 15:56:00,51.05,87.43,3567,8,0,18.47,28.28,0.351,25.91,32.29,64,Moderada
2,11,2025-09-01 15:57:00,34.26,75.43,3234,8,0,10.31,15.21,0.801,25.53,54.42,43,Boa
2,11,2025-09-01 15:58:00,37.55,57.26,2752,8,0,3.48,5.47,0.877,39.92,14.44,15,Boa
2,11,2025-09-01 15:59:00,34.05,72.38,3101,8,0,16.17,25.51,0.315,4.37,30.25,60,Moderada
2,11,2025-09-01 16:00:00,33.77,56.04,3724,8,0,20.51,31.44,0.811,36.3,27.18,69,Moderada
2,11,2025-09-01 16:01:00,16.6,79.72,2780,8,0,0.0,0.0,0.445,14.5,31.1,0,Boa
2,11,2025-09-01 16:02:00,26.07,65.14,2831,8,0,15.21,22.28,0.613,15.69,32.25,58,Moderada
2,11,2025-09-01 16:03:00,53.27,59.44,3209,8,0,19.57,26.68,1.041,8.1,43.52,67,Moderada
2,11,2025-09-01 16:04:00,33.53,70.73,4044,8,0,15.96,22.65,0.852,9.32,30.92,59,Moderada
2,11,2025-09-01 16:05:00,33.43,76.51,2991,8,0,17.99,25.87,0.849,24.24,45.23,63,Moderada
2,11,2025-09-01 16:06:00,42.28,55.74,2078,8,0,2.41,3.34,1.185,9.13,28.46,10,Boa
2,11,2025-09-01 16:07:00,41.18,78.5,3852,8,0,17.74,27.39,0.401,27.65,25.67,63,Moderada
2,11,2025-09-01 16:08:00,33.06,56.52,3378,8,0,13.49,21.84,0.314,13.57,21.87,54,Moderada
2,11,2025-09-01 16:09:00,41.61,87.72,2102,8,0,9.54,13.45,0.396,8.12,8.07,40,Boa
2,11,2025-09-01 16:10:00,57.0,59.49,2527,8,0,22.47,34.33,0.541,15.06,33.14,73,Moderada
2,11,2025-09-01 16:11:00,35.7,65.02,2825,8,0,23.66,33.05,0.0,23.58,54.54,75,Moderada
2,11,2025-09-01 16:12:00,50.27,82.74,2796,8,0,29.55,43.43,0.553,17.53,35.35,88,Moderada
2,11,2025-09-01 16:13:00,49.11,73.01,3411,8,0,22.63,32.38,0.451,20.64,38.09,73,Moderada
2,11,2025-09-01 16:14:00,26.09,61.37,2924,8,0,14.25,22.23,0.843,27.12,24.97,56,Moderada
2,11,2025-09-01 16:15:00,47.59,85.23,3129,8,0,20.83,29.83,0.72,31.11,26.93,69,Moderada
2,11,2025-09-01 16:16:00,51.85,69.58,1479,8,0,19.61,31.39,0.435,17.21,41.66,67,Moderada
2,11,2025-09-01 16:17:00,45.63,68.18,3219,8,0,10.11,14.92,0.791,9.83,53.97,42,Boa
2,11,2025-09-01 16:18:00,45.31,68.62,2256,8,0,13.47,19.33,0.831,21.03,47.72,54,Moderada
2,11,2025-09-01 16:19:00,36.03,82.28,3487,8,0,22.29,30.65,0.38,24.92,39.55,72,Moderada
3,12,2025-09-01 08:00:00,54.96,36.29,2373,20,0,14.68,22.39,0.469,5.72,30.26,56,Moderada
3,12,2025-09-01 08:01:00,46.58,34.56,1947,20,0,8.46,13.45,0.0,11.37,32.38,35,Boa
3,12,2025-09-01 08:02:00,51.48,29.74,1739,20,0,12.65,19.31,0.288,13.12,20.8,52,Moderada
3,12,2025-09-01 08:03:00,50.58,59.8,1430,20,0,19.96,34.4,0.392,18.23,12.47,68,Moderada
3,12,2025-09-01 08:04:00,67.71,40.26,1421,20,0,16.89,27.75,0.643,12.8,16.28,61,Moderada
3,12,2025-09-01 08:05:00,35.42,47.3,1986,20,0,18.02,26.48,0.327,27.28,30.49,63,Moderada
3,12,2025-09-01 08:06:00,55.09,51.87,2193,20,1,22.46,32.97,0.462,4.28,26.33,73,Moderada
3,12,2025-09-01 08:07:00,72.74,46.7,2255,20,0,12.3,19.03,0.254,4.64,12.15,51,Moderada
3,12,2025-09-01 08:08:00,51.13,39.03,1876,20,0,21.79,30.87,0.667,16.97,29.4,71,Moderada
3,12,2025-09-01 08:09:00,40.69,29.53,1391,20,0,16.04,25.93,0.74,18.49,26.06,59,Moderada
3,12,2025-09-01 08:10:00,42.65,48.14,1299,20,0,2.6,3.99,0.734,5.71,15.8,11,Boa
3,12,2025-09-01 08:11:00,46.51,44.4,1580,20,0,28.75,43.86,0.618,14.21,25.42,86,Moderada
3,12,2025-09-01 08:12:00,48.55,38.04,1356,20,1,10.28,16.13,0.152,16.28,26.0,43,Boa
3,12,2025-09-01 08:13:00,68.99,36.5,2218,20,0,2.84,4.75,0.435,16.48,22.39,12,Boa
3,12,2025-09-01 08:14:00,65.56,31.71,2342,20,0,6.25,9.49,0.497,21.91,40.92,26,Boa
3,12,2025-09-01 08:15:00,26.81,48.19,2606,20,0,3.86,5.75,0.487,13.55,7.08,16,Boa
3,12,2025-09-01 08:16:00,49.96,51.53,2017,20,0,14.34,23.67,0.637,35.08,6.02,56,Moderada
3,12,2025-09-01 08:17:00,55.15,40.92,1928,20,0,14.74,23.53,1.044,25.21,29.87,57,Moderada
3,12,2025-09-01 08:18:00,71.92,45.83,2337,20,0,12.97,19.04,0.865,12.36,30.94,53,Moderada
3,12,2025-09-01 08:19:00,69.89,32.24,1654,20,0,16.03,24.06,0.325,21.36,34.64,59,Moderada
3,12,2025-09-01 08:20:00,39.63,42.8,2308,20,0,15.88,24.13,0.815,21.48,23.41,59,Moderada
3,12,2025-09-01 08:21:00,57.66,30.94,1881,20,0,20.22,31.07,0.809,32.49,18.81,68,Moderada
3,12,2025-09-01 08:22:00,49.02,56.24,2758,20,0,16.72,22.81,0.373,14.29,29.77,61,Moderada
3,12,2025-09-01 08:23:00,38.29,30.98,1933,20,0,14.88,20.02,0.866,27.9,24.59,57,Moderada
3,12,2025-09-01 08:24:00,32.71,51.3,2109,20,1,0.3,0.43,0.562,20.61,48.51,1,Boa
3,12,2025-09-01 08:25:00,43.89,39.43,2115,20,0,12.17,17.08,0.19,35.18,25.98,51,Moderada
3,12,2025-09-01 08:26:00,49.36,35.67,1987,20,0,0.0,0.0,0.751,33.21,29.21,0,Boa
3,12,2025-09-01 08:27:00,58.14,48.89,2006,20,0,13.69,21.4,0.683,22.32,59.53,54,Moderada
3,12,2025-09-01 08:28:00,37.46,47.84,1367,20,0,15.65,23.21,0.543,17.6,27.55,58,Moderada
3,12,2025-09-01 08:29:00,47.3,44.21,1954,20,0,21.1,32.06,0.603,25.35,36.53,70,Moderada
3,12,2025-09-01 08:30:00,51.54,32.74,1938,20,0,25.74,35.46,0.4,18.5,37.6,80,Moderada
3,12,2025-09-01 08:31:00,50.83,49.45,1337,20,0,16.63,24.18,0.798,37.11,38.62,61,Moderada
3,12,2025-09-01 08:32:00,36.65,30.87,2978,20,0,9.99,15.57,0.598,21.0,33.36,42,Boa
3,12,2025-09-01 08:33:00,66.9,34.0,2293,20,0,18.58,28.97,0.67,16.34,32.13,65,Moderada
3,12,2025-09-01 08:34:00,22.37,43.86,939,20,0,8.5,12.13,0.714,15.54,31.14,35,Boa
3,12,2025-09-01 08:35:00,35.03,34.58,2087,20,0,15.53,23.55,0.264,8.08,22.98,58,Moderada
3,12,2025-09-01 08:36:00,66.1,43.94,1200,20,0,20.54,35.33,0.352,25.96,33.71,69,Moderada
3,12,2025-09-01 08:37:00,60.69,61.1,2278,20,0,6.51,9.76,0.0,12.16,54.16,27,Boa
3,12,2025-09-01 08:38:00,53.06,35.71,2009,20,0,21.67,31.0,0.785,31.3,44.37,71,Moderada
3,12,2025-09-01 08:39:00,55.87,32.85,1417,20,0,20.76,30.78,0.253,7.41,33.48,69,Moderada
3,12,2025-09-01 08:40:00,48.48,31.48,2075,20,0,7.18,10.83,0.654,21.56,40.12,30,Boa
3,12,2025-09-01 08:41:00,38.12,42.13,1331,20,0,22.15,32.89,0.723,31.73,19.46,72,Moderada
3,12,2025-09-01 08:42:00,48.33,46.47,1888,20,0,18.8,28.14,0.795,0.0,26.73,65,Moderada
3,12,2025-09-01 08:43:00,54.24,33.66,1966,20,0,16.42,22.26,0.255,40.51,41.21,60,Moderada
3,12,2025-09-01 08:44:00,52.68,29.99,1872,20,0,7.79,10.94,0.596,16.06,47.69,32,Boa
3,12,2025-09-01 08:45:00,52.85,19.76,2394,20,0,6.14,9.11,1.117,21.73,20.59,26,Boa
3,12,2025-09-01 08:46:00,52.76,55.09,1297,20,0,9.06,13.44,1.13,26.03,24.04,38,Boa
3,12,2025-09-01 08:47:00,30.17,38.79,1960,20,0,21.69,31.3,0.905,27.44,56.09,71,Moderada
3,12,2025-09-01 08:48:00,61.98,43.51,1755,20,0,3.14,4.66,0.72,23.11,30.97,13,Boa
3,12,2025-09-01 08:49:00,53.31,43.49,1591,20,0,18.5,27.86,0.314,30.29,51.72,64,Moderada
3,12,2025-09-01 08:50:00,41.54,48.4,1652,20,0,0.35,0.56,0.828,25.44,32.36,1,Boa
3,12,2025-09-01 08:51:00,27.36,57.76,2246,20,0,11.37,16.94,0.561,37.77,32.87,47,Boa
3,12,2025-09-01 08:52:00,36.43,34.66,1734,20,0,13.5,20.79,0.779,25.44,26.22,54,Moderada
3,12,2025-09-01 08:53:00,45.86,30.01,2262,20,0,29.17,42.17,0.424,39.92,41.17,87,Moderada
3,12,2025-09-01 08:54:00,55.17,38.42,1846,20,0,3.81,5.94,0.565,29.34,46.13,16,Boa
3,12,2025-09-01 08:55:00,45.44,54.8,2395,20,0,24.78,38.1,0.663,2.22,17.44,78,Moderada
3,12,2025-09-01 08:56:00,42.13,37.72,1887,20,0,10.66,16.92,0.687,46.36,25.64,44,Boa
3,12,2025-09-01 08:57:00,59.44,42.11,2030,20,0,19.15,30.09,0.766,14.61,40.8,66,Moderada
3,12,2025-09-01 08:58:00,47.01,35.03,1643,20,0,17.63,27.48,0.44,35.24,28.3,63,Moderada
3,12,2025-09-01 08:59:00,60.05,46.58,2396,20,0,20.74,30.91,0.215,20.63,23.9,69,Moderada
3,12,2025-09-01 09:00:00,61.5,49.87,2102,20,1,13.73,20.94,1.106,30.98,41.93,54,Moderada
3,12,2025-09-01 09:01:00,57.6,30.93,1971,20,0,25.85,41.53,1.364,13.46,43.07,80,Moderada
3,12,2025-09-01 09:02:00,47.74,31.59,2304,20,0,12.84,18.42,0.749,26.54,24.46,53,Moderada
3,12,2025-09-01 09:03:00,49.12,42.34,1974,20,1,26.3,37.79,0.218,17.76,32.4,81,Moderada
3,12,2025-09-01 09:04:00,58.56,45.97,1798,20,0,11.27,17.11,0.386,36.14,15.32,47,Boa
3,12,2025-09-01 09:05:00,46.55,30.25,2322,20,0,11.43,17.62,0.767,24.67,19.11,48,Boa
3,12,2025-09-01 09:06:00,60.04,27.34,2505,20,0,6.03,8.55,1.02,29.72,31.31,25,Boa
3,12,2025-09-01 09:07:00,37.75,39.02,2295,20,0,18.05,26.94,0.247,0.0,30.26,64,Moderada
3,12,2025-09-01 09:08:00,52.79,61.78,1580,20,1,21.93,32.68,0.579,19.46,18.24,72,Moderada
3,12,2025-09-01 09:09:00,71.39,41.13,2203,20,1,14.86,19.0,0.68,24.53,21.19,57,Moderada
3,12,2025-09-01 09:10:00,46.42,51.09,2331,20,0,16.76,24.78,0.873,22.51,17.08,61,Moderada
3,12,2025-09-01 09:11:00,61.84,32.12,1716,20,0,6.62,9.82,0.515,29.98,35.28,28,Boa
3,12,2025-09-01 09:12:00,39.06,54.52,1306,20,0,14.68,21.79,0.143,16.58,6.27,56,Moderada
3,12,2025-09-01 09:13:00,33.79,43.97,2312,20,0,1.04,1.7,0.796,20.69,17.76,4,Boa
3,12,2025-09-01 09:14:00,96.99,29.84,1664,20,1,7.86,10.83,0.967,32.39,7.35,33,Boa
3,12,2025-09-01 09:15:00,62.36,45.89,2092,20,0,16.85,23.88,0.594,0.0,34.84,61,Moderada
3,12,2025-09-01 09:16:00,41.39,43.93,2395,20,0,22.56,27.95,0.734,26.14,8.24,73,Moderada
3,12,2025-09-01 09:17:00,26.82,32.0,2158,20,0,33.75,49.0,0.466,16.82,30.3,97,Moderada
3,12,2025-09-01 09:18:00,48.23,57.66,2497,20,0,11.69,17.07,0.361,11.17,49.53,49,Boa
3,12,2025-09-01 09:19:00,40.77,48.43,1886,20,0,27.85,40.35,0.92,23.61,49.96,84,Moderada
3,12,2025-09-01 09:20:00,69.27,40.05,1482,20,0,14.45,23.27,0.737,32.69,8.12,56,Moderada
3,12,2025-09-01 09:21:00,32.2,34.52,1954,20,1,14.09,22.35,0.757,30.58,33.48,55,Moderada
3,12,2025-09-01 09:22:00,40.76,36.44,2890,20,0,16.91,25.5,1.063,18.89,18.01,61,Moderada
3,12,2025-09-01 09:23:00,51.34,34.49,2007,20,0,15.12,22.11,0.299,29.07,15.53,57,Moderada
3,12,2025-09-01 09:24:00,41.81,41.1,2161,20,0,15.46,24.77,0.447,28.93,28.51,58,Moderada
3,12,2025-09-01 09:25:00,57.58,43.2,1911,20,0,12.85,19.25,0.665,19.47,44.57,53,Moderada
3,12,2025-09-01 09:26:00,72.84,39.29,2109,20,1,3.57,5.06,0.453,13.51,36.98,15,Boa
3,12,2025-09-01 09:27:00,35.68,28.62,2199,20,1,3.94,5.24,0.846,13.86,21.31,16,Boa
3,12,2025-09-01 09:28:00,51.68,35.63,2603,20,0,19.8,28.82,0.559,28.69,38.31,67,Moderada
3,12,2025-09-01 09:29:00,41.3,40.05,2087,20,0,12.67,19.97,0.315,19.83,2.95,52,Moderada
3,12,2025-09-01 09:30:00,52.24,28.48,1947,20,0,7.53,13.01,0.635,9.85,20.81,31,Boa
3,12,2025-09-01 09:31:00,61.52,65.14,2203,20,0,18.63,28.06,0.67,3.52,19.93,65,Moderada
3,12,2025-09-01 09:32:00,36.46,38.95,2373,20,0,20.79,29.6,0.891,28.54,30.83,69,Moderada
3,12,2025-09-01 09:33:00,45.78,32.45,2086,20,0,16.64,22.99,0.732,14.81,27.43,61,Moderada
3,12,2025-09-01 09:34:00,46.46,47.26,2570,20,0,5.33,8.29,0.752,23.58,28.16,22,Boa
3,12,2025-09-01 09:35:00,58.5,46.11,2121,20,0,22.32,29.54,0.714,32.75,27.73,72,Moderada
3,12,2025-09-01 09:36:00,61.79,37.69,1978,20,0,29.36,45.66,0.562,7.28,30.08,87,Moderada
3,12,2025-09-01 09:37:00,42.35,39.43,1608,20,0,18.2,28.79,0.398,19.8,36.35,64,Moderada
3,12,2025-09-01 09:38:00,46.68,39.45,1626,20,0,17.76,27.42,0.701,18.57,31.65,63,Moderada
3,12,2025-09-01 09:39:00,70.57,50.37,2038,20,0,26.53,39.21,0.521,24.22,26.38,81,Moderada
3,12,2025-09-01 09:40:00,61.39,43.69,2015,20,0,22.19,34.55,1.125,32.76,34.64,72,Moderada
3,12,2025-09-01 09:41:00,52.03,41.65,2798,20,0,21.7,32.92,1.018,7.02,39.76,71,Moderada
3,12,2025-09-01 09:42:00,60.68,25.34,1929,20,0,18.83,26.78,0.808,26.06,23.15,65,Moderada
3,12,2025-09-01 09:43:00,31.32,31.33,1735,20,0,17.91,30.17,0.723,30.5,29.19,63,Moderada
3,12,2025-09-01 09:44:00,44.22,42.63,1128,20,0,7.31,10.7,0.587,18.4,43.81,30,Boa
3,12,2025-09-01 09:45:00,55.26,44.2,1997,20,0,17.87,28.19,0.238,18.96,16.6,63,Moderada
3,12,2025-09-01 09:46:00,52.37,33.61,1491,20,0,1.14,1.43,0.551,24.5,51.5,5,Boa
3,12,2025-09-01 09:47:00,13.69,39.99,1097,20,0,6.06,9.87,0.635,23.53,13.89,25,Boa
3,12,2025-09-01 09:48:00,23.53,47.43,1427,20,1,25.19,41.48,0.676,25.96,25.79,79,Moderada
3,12,2025-09-01 09:49:00,49.72,49.39,2449,20,0,17.95,26.98,0.756,25.91,18.45,63,Moderada
3,12,2025-09-01 09:50:00,52.36,43.92,1815,20,0,22.53,35.06,0.892,10.49,56.1,73,Moderada
3,12,2025-09-01 09:51:00,57.39,52.01,1379,20,0,13.6,21.15,0.41,30.25,23.79,54,Moderada
3,12,2025-09-01 09:52:00,51.11,41.12,2493,20,0,3.51,5.04,0.41,31.97,23.84,15,Boa
3,12,2025-09-01 09:53:00,44.64,51.06,2587,20,0,11.03,17.15,1.049,22.13,25.42,46,Boa
3,12,2025-09-01 09:54:00,62.01,51.15,1204,20,0,11.36,16.13,0.85,5.43,30.96,47,Boa
3,12,2025-09-01 09:55:00,30.43,41.6,898,20,0,12.59,18.11,0.492,19.04,25.97,52,Moderada
3,12,2025-09-01 09:56:00,58.86,34.93,2469,20,0,23.22,37.45,0.585,22.3,28.23,74,Moderada
3,12,2025-09-01 09:57:00,50.74,24.0,1609,20,0,12.89,20.6,0.584,8.86,0.0,53,Moderada
3,12,2025-09-01 09:58:00,31.35,41.47,2036,20,0,14.61,20.89,0.619,16.59,30.59,56,Moderada
3,12,2025-09-01 09:59:00,64.82,35.06,2601,20,0,9.75,13.91,0.761,6.3,30.02,41,Boa
3,12,2025-09-01 10:00:00,52.17,52.24,2840,20,0,16.2,23.25,1.376,26.39,42.31,60,Moderada
3,12,2025-09-01 10:01:00,39.04,28.44,2516,20,0,12.23,19.24,0.669,21.89,45.59,51,Moderada
3,12,2025-09-01 10:02:00,56.45,47.32,2348,20,0,11.17,15.64,0.816,3.88,27.58,47,Boa
3,12,2025-09-01 10:03:00,26.69,38.58,1741,20,0,11.74,18.02,0.102,23.67,39.71,49,Boa
3,12,2025-09-01 10:04:00,35.42,46.73,2294,20,0,10.89,17.14,0.465,19.65,16.67,45,Boa
3,12,2025-09-01 10:05:00,47.61,56.28,2841,20,0,11.36,16.93,0.983,25.45,39.07,47,Boa
3,12,2025-09-01 10:06:00,46.32,44.34,2029,20,0,30.67,49.1,0.735,16.36,22.99,90,Moderada
3,12,2025-09-01 10:07:00,61.55,40.72,1955,20,0,16.39,24.09,0.0,12.35,15.6,60,Moderada
3,12,2025-09-01 10:08:00,50.41,38.21,2055,20,0,10.33,15.27,0.817,12.59,27.62,43,Boa
3,12,2025-09-01 10:09:00,65.96,45.81,1401,20,0,0.0,0.0,1.195,15.01,46.61,0,Boa
3,12,2025-09-01 10:10:00,40.02,43.84,2442,20,0,6.63,10.61,0.013,20.43,32.05,28,Boa
3,12,2025-09-01 10:11:00,50.44,40.34,1952,20,0,9.84,14.0,1.071,21.78,47.81,41,Boa
3,12,2025-09-01 10:12:00,41.36,25.71,1361,20,1,8.04,12.35,0.0,18.34,20.89,34,Boa
3,12,2025-09-01 10:13:00,37.04,46.44,2627,20,0,24.58,36.69,0.893,15.99,42.46,77,Moderada
3,12,2025-09-01 10:14:00,40.29,45.36,2403,20,0,14.57,20.32,0.609,16.73,22.05,56,Moderada
3,12,2025-09-01 10:15:00,17.39,42.92,2741,20,0,25.64,36.9,0.0,45.18,32.65,79,Moderada
3,12,2025-09-01 10:16:00,62.65,47.65,2413,20,0,14.11,23.12,0.753,12.67,32.41,55,Moderada
3,12,2025-09-01 10:17:00,38.66,45.91,1618,20,0,13.43,20.42,0.957,14.65,37.82,54,Moderada
3,12,2025-09-01 10:18:00,66.89,31.02,2283,20,0,15.02,21.02,0.729,53.34,32.81,57,Moderada
3,12,2025-09-01 10:19:00,54.48,43.19,2523,20,0,12.89,19.74,0.792,24.54,20.97,53,Moderada
3,12,2025-09-01 10:20:00,48.71,45.73,2160,20,0,28.79,42.76,0.491,6.49,40.42,86,Moderada
3,12,2025-09-01 10:21:00,53.55,37.47,1645,20,0,0.0,0.0,0.058,28.75,50.62,0,Boa
3,12,2025-09-01 10:22:00,58.3,31.72,2200,20,0,0.0,0.0,0.825,11.25,22.82,0,Boa
3,12,2025-09-01 10:23:00,73.22,22.15,1771,20,0,8.34,12.19,1.147,29.53,7.76,35,Boa
3,12,2025-09-01 10:24:00,42.31,35.69,1732,20,0,16.68,27.39,0.952,18.14,35.86,61,Moderada
3,12,2025-09-01 10:25:00,54.5,38.67,2459,20,0,19.24,25.32,0.02,15.93,25.86,66,Moderada
3,12,2025-09-01 10:26:00,48.08,41.69,2400,20,0,20.91,31.56,0.16,36.38,28.28,70,Moderada
3,12,2025-09-01 10:27:00,56.7,44.65,2450,20,0,10.0,16.99,0.363,26.0,36.5,42,Boa
3,12,2025-09-01 10:28:00,40.27,24.83,2106,20,0,22.34,33.25,0.134,29.97,24.4,73,Moderada
3,12,2025-09-01 10:29:00,44.88,38.78,1703,20,0,26.77,35.52,0.627,24.62,26.64,82,Moderada
3,12,2025-09-01 10:30:00,58.31,21.7,1823,20,0,13.51,19.73,0.736,15.91,28.62,54,Moderada
3,12,2025-09-01 10:31:00,46.16,44.97,1118,20,0,17.69,29.11,0.185,26.39,47.5,63,Moderada
3,12,2025-09-01 10:32:00,59.13,42.57,1790,20,0,18.93,29.1,0.851,32.45,30.18,65,Moderada
3,12,2025-09-01 10:33:00,74.35,46.9,1996,20,0,8.49,12.02,0.803,21.79,14.95,35,Boa
3,12,2025-09-01 10:34:00,53.43,48.19,1454,20,0,19.54,27.98,0.452,38.34,15.49,67,Moderada
3,12,2025-09-01 10:35:00,52.76,39.22,2623,20,0,13.7,19.78,0.564,28.82,31.51,54,Moderada
3,12,2025-09-01 10:36:00,37.85,25.67,1715,20,0,14.08,21.63,0.026,22.35,16.33,55,Moderada
3,12,2025-09-01 10:37:00,45.19,35.04,1297,20,0,23.64,38.62,0.514,22.79,11.12,75,Moderada
3,12,2025-09-01 10:38:00,57.76,40.52,2061,20,0,0.0,0.0,0.62,21.72,37.45,0,Boa
3,12,2025-09-01 10:39:00,44.19,23.53,1700,20,0,3.28,5.08,0.664,7.75,38.08,14,Boa
3,12,2025-09-01 10:40:00,53.91,41.33,1837,20,0,2.5,3.42,0.73,19.42,25.42,10,Boa
3,12,2025-09-01 10:41:00,55.92,40.79,1499,20,0,9.77,13.36,0.69,22.55,33.36,41,Boa
3,12,2025-09-01 10:42:00,36.67,33.27,2814,20,0,10.77,16.73,0.532,16.06,32.15,45,Boa
3,12,2025-09-01 10:43:00,43.63,41.93,1205,20,0,0.0,0.0,0.699,23.64,37.1,0,Boa
3,12,2025-09-01 10:44:00,46.86,27.36,2152,20,0,5.08,7.5,0.915,20.49,37.12,21,Boa
3,12,2025-09-01 10:45:00,57.27,37.98,2099,20,0,7.47,11.43,0.589,28.08,0.0,31,Boa
3,12,2025-09-01 10:46:00,31.86,39.13,1712,20,1,32.22,44.66,0.705,26.82,27.02,93,Moderada
3,12,2025-09-01 10:47:00,49.21,39.87,1995,20,0,27.75,38.78,0.559,21.97,36.07,84,Moderada
3,12,2025-09-01 10:48:00,68.74,38.9,2150,20,0,11.13,16.59,0.427,6.74,24.87,46,Boa
3,12,2025-09-01 10:49:00,24.99,44.89,2121,20,0,8.93,13.84,0.764,38.06,30.36,37,Boa
3,12,2025-09-01 10:50:00,42.09,37.71,1841,20,0,5.85,9.4,0.446,18.83,38.88,24,Boa
3,12,2025-09-01 10:51:00,58.06,31.15,2205,20,0,1.75,2.73,0.733,19.54,30.8,7,Boa
3,12,2025-09-01 10:52:00,42.62,22.49,1591,20,0,11.81,17.81,0.621,16.83,47.97,49,Boa
3,12,2025-09-01 10:53:00,54.76,41.32,1528,20,0,7.03,10.02,0.525,15.44,43.36,29,Boa
3,12,2025-09-01 10:54:00,68.52,48.09,2351,20,0,13.3,18.52,0.522,35.85,28.37,54,Moderada
3,12,2025-09-01 10:55:00,29.77,40.65,2259,20,0,1.22,1.77,0.456,34.04,27.53,5,Boa
3,12,2025-09-01 10:56:00,48.6,40.2,2127,20,0,10.89,16.79,0.121,24.74,0.0,45,Boa
3,12,2025-09-01 10:57:00,48.1,36.55,2641,20,0,16.05,24.61,0.729,19.21,25.94,59,Moderada
3,12,2025-09-01 10:58:00,36.06,31.41,2068,20,1,12.86,16.6,0.68,26.41,13.65,53,Moderada
3,12,2025-09-01 10:59:00,46.36,36.07,2073,20,1,18.04,25.64,0.869,21.02,32.52,63,Moderada
3,12,2025-09-01 11:00:00,72.93,43.56,1503,20,1,6.49,10.52,0.462,18.54,31.62,27,Boa
3,12,2025-09-01 11:01:00,58.86,44.45,2257,20,0,20.56,31.0,1.186,23.73,38.17,69,Moderada
3,12,2025-09-01 11:02:00,40.58,42.67,2203,20,0,9.21,12.51,0.498,15.83,46.64,38,Boa
